,Number of Stocks,Stocks Sold,Stocks Bought,Selling_rate,Buying_rate,Min_point,Max_point,Amount_Gained,Amount_Spent,Brocker fee
0,34,6,6,310.9,310.8,193940,193949,2114.12,-1864.8000000000002,-6.34236
0,34,6,6,311.39,310.98,193950,193956,2117.452,-1865.88,-6.352356000000001
0,34,6,6,312.0,311.2,193966,193969,2121.6,-1867.1999999999998,-6.364799999999999
0,34,0,0,0.0,0.0,193974,193971,0.0,0.0,0.0
0,34,6,6,311.3,310.05,193983,193989,2116.84,-1860.3000000000002,-6.35052
0,34,0,0,0.0,0.0,193997,193990,0.0,0.0,0.0
0,34,6,6,311.95,311.25,194006,194007,2121.2599999999998,-1867.5,-6.363779999999999
0,34,6,6,312.4,311.75,194010,194014,2124.3199999999997,-1870.5,-6.372959999999999
0,34,6,6,312.3,311.6,194020,194029,2123.6400000000003,-1869.6000000000001,-6.370920000000001
0,34,0,0,0.0,0.0,194039,194033,0.0,0.0,0.0
0,34,6,6,310.75,310.4,194040,194047,2113.1,-1862.3999999999999,-6.3393
0,34,0,0,0.0,0.0,194055,194051,0.0,0.0,0.0
0,34,6,6,311.0,310.3,194062,194068,2114.8,-1861.8000000000002,-6.3444
0,34,0,0,0.0,0.0,194078,194074,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194089,194080,0.0,0.0,0.0
0,34,6,6,309.9,309.71,194092,194097,2107.3199999999997,-1858.2599999999998,-6.321959999999999
0,34,6,6,309.9,309.3,194100,194108,2107.3199999999997,-1855.8000000000002,-6.321959999999999
0,34,0,0,0.0,0.0,194119,194110,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194128,194120,0.0,0.0,0.0
0,34,6,6,310.0,309.25,194130,194139,2108.0,-1855.5,-6.324
0,34,0,0,0.0,0.0,194146,194140,0.0,0.0,0.0
0,34,6,6,310.0,309.9,194153,194157,2108.0,-1859.3999999999999,-6.324
0,34,6,6,310.95,310.01,194165,194169,2114.46,-1860.06,-6.34338
0,34,0,0,0.0,0.0,194171,194170,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194188,194185,0.0,0.0,0.0
0,34,6,6,310.6,310.05,194197,194198,2112.0800000000004,-1860.3000000000002,-6.336240000000002
0,34,0,0,0.0,0.0,194204,194200,0.0,0.0,0.0
0,34,6,6,311.48,310.29,194210,194217,2118.064,-1861.7400000000002,-6.354191999999999
0,34,6,6,311.2,310.51,194224,194229,2116.16,-1863.06,-6.3484799999999995
0,34,6,6,311.97,311.11,194231,194239,2121.396,-1866.66,-6.364188
0,34,0,0,0.0,0.0,194245,194243,0.0,0.0,0.0
0,34,6,6,312.49,311.99,194250,194259,2124.9320000000002,-1871.94,-6.374796
0,34,6,6,312.97,311.8,194261,194265,2128.1960000000004,-1870.8000000000002,-6.384588000000001
0,34,6,6,312.74,312.0,194271,194275,2126.632,-1872.0,-6.3798960000000005
0,34,0,0,0.0,0.0,194287,194283,0.0,0.0,0.0
0,34,6,6,312.7,312.5,194292,194294,2126.36,-1875.0,-6.37908
0,34,0,0,0.0,0.0,194307,194304,0.0,0.0,0.0
0,34,6,6,312.9,312.6,194312,194317,2127.72,-1875.6000000000001,-6.383159999999999
0,34,6,6,313.0,312.98,194320,194325,2128.4,-1877.88,-6.3852
0,34,6,6,313.4,313.0,194333,194339,2131.12,-1878.0,-6.3933599999999995
0,34,6,6,313.39,312.8,194345,194349,2131.052,-1876.8000000000002,-6.393156
0,34,0,0,0.0,0.0,194359,194357,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194368,194362,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194376,194370,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194389,194381,0.0,0.0,0.0
0,34,6,6,312.5,312.15,194390,194399,2125.0,-1872.8999999999999,-6.375
0,34,0,0,0.0,0.0,194409,194402,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194417,194411,0.0,0.0,0.0
0,34,6,6,312.1,311.71,194420,194422,2122.28,-1870.2599999999998,-6.366840000000001
0,34,0,0,0.0,0.0,194437,194430,0.0,0.0,0.0
0,34,6,6,312.25,311.65,194441,194447,2123.3,-1869.8999999999999,-6.3699
0,34,0,0,0.0,0.0,194453,194450,0.0,0.0,0.0
0,34,6,6,311.9,311.3,194465,194467,2120.9199999999996,-1867.8000000000002,-6.362759999999999
0,34,6,6,312.0,311.54,194472,194479,2121.6,-1869.2400000000002,-6.364799999999999
0,34,0,0,0.0,0.0,194487,194484,0.0,0.0,0.0
0,34,6,6,312.0,311.4,194490,194496,2121.6,-1868.3999999999999,-6.364799999999999
0,34,6,6,312.5,312.01,194500,194509,2125.0,-1872.06,-6.375
0,34,0,0,0.0,0.0,194516,194510,0.0,0.0,0.0
0,34,6,6,312.75,312.48,194523,194529,2126.7000000000003,-1874.88,-6.380100000000001
0,34,6,6,313.0,312.85,194530,194537,2128.4,-1877.1000000000001,-6.3852
0,34,0,0,0.0,0.0,194543,194540,0.0,0.0,0.0
0,34,6,6,313.79,313.4,194550,194558,2133.7720000000004,-1880.3999999999999,-6.4013160000000005
0,34,6,6,313.85,313.5,194562,194567,2134.1800000000003,-1881.0,-6.40254
0,34,0,0,0.0,0.0,194575,194570,0.0,0.0,0.0
0,34,6,6,313.9,313.52,194585,194589,2134.52,-1881.12,-6.40356
0,34,6,6,314.0,313.9,194590,194594,2135.2000000000003,-1883.3999999999999,-6.405600000000001
0,34,0,0,0.0,0.0,194609,194604,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194618,194611,0.0,0.0,0.0
0,34,6,6,313.85,313.5,194622,194627,2134.1800000000003,-1881.0,-6.40254
0,34,0,0,0.0,0.0,194638,194630,0.0,0.0,0.0
0,34,6,6,312.9,312.5,194642,194647,2127.72,-1875.0,-6.383159999999999
0,34,6,6,314.1,312.5,194654,194659,2135.8800000000006,-1875.0,-6.407640000000002
0,34,0,0,0.0,0.0,194669,194660,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194679,194675,0.0,0.0,0.0
0,34,6,6,315.0,313.8,194680,194689,2142.0,-1882.8000000000002,-6.426
0,34,0,0,0.0,0.0,194698,194690,0.0,0.0,0.0
0,34,6,6,315.9,315.0,194700,194709,2148.12,-1890.0,-6.44436
0,34,6,6,316.3,315.99,194710,194718,2150.84,-1895.94,-6.452520000000001
0,34,0,0,0.0,0.0,194727,194720,0.0,0.0,0.0
0,34,6,6,316.1,315.85,194730,194739,2149.4800000000005,-1895.1000000000001,-6.4484400000000015
0,34,0,0,0.0,0.0,194743,194740,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194757,194751,0.0,0.0,0.0
0,34,6,6,316.71,316.1,194764,194769,2153.628,-1896.6000000000001,-6.460884
0,34,0,0,0.0,0.0,194778,194777,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194789,194785,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194795,194790,0.0,0.0,0.0
0,34,6,6,317.0,316.7,194800,194804,2155.6,-1900.1999999999998,-6.466799999999999
0,34,6,6,317.58,317.1,194812,194819,2159.544,-1902.6000000000001,-6.478631999999999
0,34,6,6,317.99,317.5,194821,194827,2162.332,-1905.0,-6.4869959999999995
0,34,6,6,318.0,317.56,194830,194836,2162.4,-1905.3600000000001,-6.4872000000000005
0,34,6,6,318.49,318.0,194842,194847,2165.732,-1908.0,-6.497196000000001
0,34,0,0,0.0,0.0,194853,194851,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194867,194861,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194879,194870,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194889,194880,0.0,0.0,0.0
0,34,6,6,317.0,316.75,194893,194899,2155.6,-1900.5,-6.466799999999999
0,34,0,0,0.0,0.0,194909,194902,0.0,0.0,0.0
0,34,6,6,317.1,316.75,194913,194918,2156.28,-1900.5,-6.46884
0,34,0,0,0.0,0.0,194928,194920,0.0,0.0,0.0
0,34,6,6,316.95,316.5,194930,194939,2155.2599999999998,-1899.0,-6.465779999999999
0,34,0,0,0.0,0.0,194944,194941,0.0,0.0,0.0
0,34,0,0,0.0,0.0,194959,194950,0.0,0.0,0.0
0,34,6,6,316.5,316.01,194962,194966,2152.2000000000003,-1896.06,-6.456600000000001
0,34,0,0,0.0,0.0,194976,194970,0.0,0.0,0.0
0,34,6,6,317.0,316.5,194982,194989,2155.6,-1899.0,-6.466799999999999
0,34,0,0,0.0,0.0,194998,194990,0.0,0.0,0.0
0,34,6,6,317.3,316.9,195000,195008,2157.6400000000003,-1901.3999999999999,-6.47292
0,34,0,0,0.0,0.0,195019,195010,0.0,0.0,0.0
0,34,0,0,0.0,0.0,195029,195020,0.0,0.0,0.0
0,34,6,6,316.2,316.0,195036,195037,2150.16,-1896.0,-6.450479999999999
0,34,6,6,316.65,316.02,195040,195045,2153.22,-1896.12,-6.4596599999999995
0,34,0,0,0.0,0.0,195059,195057,0.0,0.0,0.0
0,34,6,6,317.0,316.6,195062,195067,2155.6,-1899.6000000000001,-6.466799999999999
0,34,0,0,0.0,0.0,195079,195074,0.0,0.0,0.0
0,34,0,0,0.0,0.0,195088,195080,0.0,0.0,0.0
0,34,6,6,316.5,316.26,195091,195099,2152.2000000000003,-1897.56,-6.456600000000001
0,34,6,6,317.21,316.5,195100,195107,2157.028,-1899.0,-6.471083999999999
0,34,6,6,317.89,316.5,195113,195119,2161.652,-1899.0,-6.4849559999999995
0,34,6,6,318.49,318.1,195120,195127,2165.732,-1908.6000000000001,-6.497196000000001
0,34,0,0,0.0,0.0,195139,195130,0.0,0.0,0.0
0,34,0,0,0.0,0.0,195142,195140,0.0,0.0,0.0
0,34,0,0,0.0,0.0,195159,195151,0.0,0.0,0.0
0,34,6,6,317.05,316.71,195162,195166,2155.94,-1900.2599999999998,-6.467820000000001
0,34,0,0,0.0,0.0,195179,195175,0.0,0.0,0.0
0,34,0,0,0.0,0.0,195189,195180,0.0,0.0,0.0
0,34,0,0,0.0,0.0,195195,195191,0.0,0.0,0.0
0,34,0,0,0.0,0.0,195209,195200,0.0,0.0,0.0
0,34,0,0,0.0,0.0,195218,195215,0.0,0.0,0.0
0,34,6,6,316.0,315.01,195223,195226,2148.8,-1890.06,-6.4464
0,34,6,6,317.25,314.69,195235,195239,2157.3,-1888.1399999999999,-6.471900000000001
0,34,0,0,0.0,0.0,195243,195242,0.0,0.0,0.0
0,34,6,6,317.5,317.06,195251,195256,2159.0,-1902.3600000000001,-6.476999999999999
0,34,0,0,0.0,0.0,195265,195263,0.0,0.0,0.0
