,Number of Stocks,Stocks Sold,Stocks Bought,Selling_rate,Buying_rate,Min_point,Max_point,Amount_Gained,Amount_Spent,Brocker fee
0,335,67,67,39.99,39.71,1784,1789,2679.3300000000004,-2660.57,-8.03799
0,335,0,0,0.0,0.0,1797,1790,0.0,0.0,0.0
0,336,67,68,40.4,39.51,1803,1809,2706.8,-2686.68,-8.1204
0,336,0,0,0.0,0.0,1819,1817,0.0,0.0,0.0
0,336,0,0,0.0,0.0,1828,1820,0.0,0.0,0.0
0,336,0,0,0.0,0.0,1836,1830,0.0,0.0,0.0
0,336,0,0,0.0,0.0,1849,1840,0.0,0.0,0.0
0,336,0,0,0.0,0.0,1859,1852,0.0,0.0,0.0
0,337,67,68,40.0,39.1,1864,1867,2688.0,-2658.8,-8.064
0,338,67,68,40.24,39.5,1871,1872,2712.1760000000004,-2686.0,-8.136528
0,340,67,69,40.5,39.51,1880,1889,2737.8,-2726.19,-8.2134
0,340,0,0,0.0,0.0,1899,1895,0.0,0.0,0.0
0,340,0,0,0.0,0.0,1908,1902,0.0,0.0,0.0
0,340,68,68,40.83,40.5,1910,1919,2776.44,-2754.0,-8.329320000000001
0,340,0,0,0.0,0.0,1928,1922,0.0,0.0,0.0
0,340,68,68,40.55,40.2,1934,1937,2757.3999999999996,-2733.6000000000004,-8.2722
0,340,68,68,41.14,40.5,1944,1949,2797.5200000000004,-2754.0,-8.392560000000001
0,340,0,0,0.0,0.0,1959,1956,0.0,0.0,0.0
0,340,68,68,40.98,40.61,1964,1967,2786.64,-2761.48,-8.359919999999999
0,340,0,0,0.0,0.0,1976,1970,0.0,0.0,0.0
0,340,0,0,0.0,0.0,1984,1980,0.0,0.0,0.0
0,340,0,0,0.0,0.0,1998,1990,0.0,0.0,0.0
0,340,68,68,40.45,40.06,2002,2009,2750.6000000000004,-2724.08,-8.251800000000001
0,340,0,0,0.0,0.0,2019,2011,0.0,0.0,0.0
0,340,0,0,0.0,0.0,2028,2020,0.0,0.0,0.0
0,340,0,0,0.0,0.0,2036,2030,0.0,0.0,0.0
0,340,0,0,0.0,0.0,2048,2044,0.0,0.0,0.0
0,340,0,0,0.0,0.0,2058,2052,0.0,0.0,0.0
0,340,68,68,40.3,40.0,2061,2065,2740.3999999999996,-2720.0,-8.2212
0,340,0,0,0.0,0.0,2075,2070,0.0,0.0,0.0
0,340,68,68,40.38,40.05,2080,2089,2745.84,-2723.3999999999996,-8.23752
0,340,0,0,0.0,0.0,2097,2091,0.0,0.0,0.0
0,340,0,0,0.0,0.0,2108,2106,0.0,0.0,0.0
0,340,0,0,0.0,0.0,2118,2112,0.0,0.0,0.0
0,340,0,0,0.0,0.0,2129,2120,0.0,0.0,0.0
0,340,0,0,0.0,0.0,2137,2131,0.0,0.0,0.0
0,340,68,68,38.9,38.7,2140,2149,2645.2000000000003,-2631.6000000000004,-7.935600000000001
0,340,68,68,38.65,38.4,2152,2156,2628.2000000000003,-2611.2,-7.884600000000001
0,340,68,68,38.7,38.5,2163,2168,2631.6000000000004,-2618.0,-7.894800000000002
0,340,0,0,0.0,0.0,2179,2170,0.0,0.0,0.0
0,340,68,68,38.25,37.99,2183,2188,2601.0,-2583.32,-7.803
0,340,68,68,38.44,37.99,2190,2199,2613.92,-2583.32,-7.841760000000001
0,341,68,69,39.09,38.39,2200,2208,2658.1200000000003,-2648.91,-7.974360000000001
0,341,68,68,39.05,38.61,2213,2215,2663.21,-2625.48,-7.98963
0,341,68,68,39.0,38.8,2221,2228,2659.8,-2638.3999999999996,-7.979400000000001
0,341,0,0,0.0,0.0,2238,2230,0.0,0.0,0.0
0,341,0,0,0.0,0.0,2247,2241,0.0,0.0,0.0
0,341,68,68,38.86,38.32,2252,2257,2650.2520000000004,-2605.76,-7.950756000000001
0,341,0,0,0.0,0.0,2268,2264,0.0,0.0,0.0
0,341,0,0,0.0,0.0,2279,2272,0.0,0.0,0.0
