,Num_of_Shares,Net_Change_Shares,Trade_Rate,Cash_in_hand,Brocker_fee,Share_Worth
0,15,0,445.99,111.98579499999937,0.0,6689.85
0,15,0,0,111.98579499999937,0.0,6697.5
0,15,0,446.5,111.98579499999937,0.0,6697.5
0,14,-1,446.99,558.3053099999994,0.6704850000000001,6257.860000000001
0,15,1,446.5,111.1355599999994,0.66975,6697.5
0,15,0,446.99,111.1355599999994,0.0,6704.85
0,15,0,447.9,111.1355599999994,0.0,6718.5
0,15,0,448.0,111.1355599999994,0.0,6720.0
0,14,-1,448.65,559.1125849999994,0.672975,6281.099999999999
0,14,0,0,559.1125849999994,0.0,6279.0
0,13,-1,448.5,1006.9398349999994,0.67275,5830.5
0,15,2,448.2,109.19523499999947,1.3445999999999998,6723.0
0,15,0,449.5,109.19523499999947,0.0,6742.5
0,15,0,449.9,109.19523499999947,0.0,6748.5
0,15,0,0,109.19523499999947,0.0,6749.85
0,15,0,449.99,109.19523499999947,0.0,6749.85
0,15,0,0,109.19523499999947,0.0,6750.0
0,15,0,450.0,109.19523499999947,0.0,6750.0
0,15,0,450.88,109.19523499999947,0.0,6763.2
0,15,0,450.9,109.19523499999947,0.0,6763.5
0,14,-1,451.0,559.5187349999994,0.6764999999999999,6314.0
0,15,1,450.0,108.84373499999943,0.675,6750.0
0,15,0,450.5,108.84373499999943,0.0,6757.5
0,15,0,450.98,108.84373499999943,0.0,6764.700000000001
0,15,0,451.99,108.84373499999943,0.0,6779.85
0,15,0,0,108.84373499999943,0.0,6780.0
0,15,0,452.0,108.84373499999943,0.0,6780.0
0,15,0,452.48,108.84373499999943,0.0,6787.200000000001
0,15,0,452.55,108.84373499999943,0.0,6788.25
0,14,-1,453.0,561.1642349999995,0.6795,6342.0
0,15,1,452.99,107.4947499999995,0.679485,6794.85
0,15,0,453.0,107.4947499999995,0.0,6795.0
0,14,-1,454.0,560.8137499999995,0.6809999999999999,6356.0
0,15,1,453.2,106.93394999999947,0.6798,6798.0
0,14,-1,454.2,560.4526499999995,0.6813,6358.8
0,14,0,0,560.4526499999995,0.0,6356.0
0,14,0,0,560.4526499999995,0.0,6356.0
0,14,0,0,560.4526499999995,0.0,6356.0
0,14,0,0,560.4526499999995,0.0,6356.0
0,15,1,454.0,105.7716499999995,0.6809999999999999,6810.0
0,14,-1,454.02,559.1106199999995,0.6810299999999999,6356.28
0,13,-1,454.0,1012.4296199999994,0.6809999999999999,5902.0
0,12,-1,453.5,1465.2493699999995,0.6802499999999999,5442.0
0,15,3,452.1,106.91491999999936,2.03445,6781.5
0,14,-1,452.98,559.2154499999994,0.67947,6341.72
0,15,1,451.6,106.93804999999932,0.6774,6774.0
0,15,0,452.99,106.93804999999932,0.0,6794.85
0,14,-1,453.78,560.0373799999993,0.68067,6352.92
0,13,-1,453.1,1012.4577299999993,0.6796500000000001,5890.3
0,12,-1,452.3,1464.0792799999992,0.67845,5427.6
0,12,0,0,1464.0792799999992,0.0,5424.0
0,15,3,452.0,106.04527999999924,2.0340000000000003,6780.0
0,15,0,452.01,106.04527999999924,0.0,6780.15
0,15,0,452.7,106.04527999999924,0.0,6790.5
0,15,0,453.49,106.04527999999924,0.0,6802.35
0,15,0,0,106.04527999999924,0.0,6802.5
0,15,0,453.5,106.04527999999924,0.0,6802.5
0,14,-1,453.99,559.3542949999993,0.6809850000000001,6355.860000000001
0,15,1,453.51,105.1640299999993,0.680265,6802.65
0,15,0,453.99,105.1640299999993,0.0,6809.85
0,15,0,0,105.1640299999993,0.0,6810.0
0,14,-1,454.0,558.4830299999993,0.6809999999999999,6356.0
0,13,-1,453.5,1011.3027799999993,0.6802499999999999,5895.5
0,13,0,0,1011.3027799999993,0.0,5889.0
0,12,-1,453.0,1463.6232799999993,0.6795,5436.0
0,11,-1,452.16,1915.1050399999995,0.67824,4973.76
0,10,-1,452.06,2366.4869499999995,0.67809,4520.6
0,10,0,0,2366.4869499999995,0.0,4520.0
0,10,0,0,2366.4869499999995,0.0,4520.0
0,9,-1,452.0,2817.8089499999996,0.6779999999999999,4068.0
0,9,0,0,2817.8089499999996,0.0,4064.85
0,9,0,451.65,2817.8089499999996,0.0,4064.85
0,9,0,451.6,2817.8089499999996,0.0,4064.4
0,15,6,451.32,105.82706999999957,4.06188,6769.8
0,15,0,451.99,105.82706999999957,0.0,6779.85
0,15,0,452.0,105.82706999999957,0.0,6780.0
0,15,0,0,105.82706999999957,0.0,6795.0
0,15,0,0,105.82706999999957,0.0,6795.0
0,15,0,453.0,105.82706999999957,0.0,6795.0
0,15,0,453.51,105.82706999999957,0.0,6802.65
0,15,0,0,105.82706999999957,0.0,6810.0
0,15,0,454.0,105.82706999999957,0.0,6810.0
0,15,0,454.5,105.82706999999957,0.0,6817.5
0,15,0,454.54,105.82706999999957,0.0,6818.1
0,15,0,454.96,105.82706999999957,0.0,6824.4
0,15,0,0,105.82706999999957,0.0,6825.0
0,15,0,455.0,105.82706999999957,0.0,6825.0
0,15,0,456.0,105.82706999999957,0.0,6840.0
0,15,0,456.15,105.82706999999957,0.0,6842.25
0,15,0,0,105.82706999999957,0.0,6846.0
0,15,0,0,105.82706999999957,0.0,6846.0
0,14,-1,456.4,561.5424699999995,0.6846,6389.599999999999
0,15,1,456.3,104.55801999999952,0.6844499999999999,6844.5
0,14,-1,456.4,560.2734199999994,0.6846,6389.599999999999
0,13,-1,455.98,1015.5694499999994,0.6839700000000001,5927.74
0,15,2,455.0,104.2044499999994,1.365,6825.0
0,15,0,0,104.2044499999994,0.0,6846.0
0,15,0,0,104.2044499999994,0.0,6846.0
0,15,0,0,104.2044499999994,0.0,6846.0
0,15,0,0,104.2044499999994,0.0,6846.0
0,14,-1,456.4,559.9198499999993,0.6846,6389.599999999999
0,14,0,0,559.9198499999993,0.0,6062.0
0,13,-1,433.0,992.2703499999993,0.6495000000000001,5629.0
0,12,-1,432.0,1423.6223499999994,0.648,5184.0
0,15,3,430.0,131.6873499999994,1.935,6450.0
0,15,0,0,131.6873499999994,0.0,6675.0
0,15,0,445.0,131.6873499999994,0.0,6675.0
0,15,0,455.1,131.6873499999994,0.0,6826.5
0,15,0,459.0,131.6873499999994,0.0,6885.0
0,14,-1,459.85,590.8475749999993,0.689775,6437.900000000001
0,15,1,455.06,135.10498499999932,0.68259,6825.9
0,14,-1,458.49,592.9072499999993,0.687735,6418.860000000001
0,13,-1,458.0,1050.2202499999994,0.687,5954.0
0,15,2,455.66,137.53326999999933,1.36698,6834.900000000001
0,14,-1,456.0,592.8492699999994,0.6839999999999999,6384.0
0,15,1,455.55,136.61594499999936,0.683325,6833.25
0,15,0,456.37,136.61594499999936,0.0,6845.55
0,15,0,0,136.61594499999936,0.0,6854.85
0,15,0,456.99,136.61594499999936,0.0,6854.85
0,15,0,457.0,136.61594499999936,0.0,6855.0
0,15,0,457.9,136.61594499999936,0.0,6868.5
0,15,0,0,136.61594499999936,0.0,6885.0
0,14,-1,459.0,594.9274449999994,0.6885,6426.0
0,13,-1,458.0,1052.2404449999995,0.687,5954.0
0,12,-1,457.25,1508.8045699999996,0.6858749999999999,5487.0
0,11,-1,457.1,1965.2189199999998,0.68565,5028.1
0,15,4,457.05,134.27661999999975,2.7423,6855.75
0,15,0,0,134.27661999999975,0.0,6862.5
0,14,-1,457.5,591.0903699999998,0.68625,6405.0
0,13,-1,457.1,1047.50472,0.68565,5942.3
0,15,2,457.0,132.1337199999999,1.371,6855.0
0,14,-1,457.1,588.5480699999999,0.68565,6399.400000000001
0,15,1,457.0,130.86256999999995,0.6855,6855.0
0,14,-1,457.02,587.19704,0.68553,6398.28
0,14,0,0,587.19704,0.0,6398.0
0,14,0,0,587.19704,0.0,6398.0
0,15,1,457.0,129.51154000000002,0.6855,6855.0
0,14,-1,457.45,586.275365,0.686175,6404.3
0,13,-1,455.01,1040.60285,0.682515,5915.13
0,13,0,0,1040.60285,0.0,5905.25
0,15,2,454.25,130.74009999999998,1.3627500000000001,6813.75
0,15,0,456.0,130.74009999999998,0.0,6840.0
0,15,0,458.0,130.74009999999998,0.0,6870.0
0,15,0,458.8,130.74009999999998,0.0,6882.0
0,14,-1,458.95,589.001675,0.6884250000000001,6425.3
0,14,0,0,589.001675,0.0,6412.0
0,13,-1,458.0,1046.314675,0.687,5954.0
0,12,-1,457.88,1503.5078550000003,0.68682,5494.5599999999995
0,15,3,456.01,133.42581000000033,2.052045,6840.15
0,15,0,457.0,133.42581000000033,0.0,6855.0
0,15,0,0,133.42581000000033,0.0,6870.0
0,15,0,458.0,133.42581000000033,0.0,6870.0
0,14,-1,458.49,591.2280750000003,0.687735,6418.860000000001
0,13,-1,458.0,1048.5410750000005,0.687,5954.0
0,13,0,0,1048.5410750000005,0.0,5953.87
0,12,-1,457.99,1505.8440900000005,0.686985,5495.88
0,12,0,0,1505.8440900000005,0.0,5484.0
0,12,0,0,1505.8440900000005,0.0,5484.0
0,12,0,0,1505.8440900000005,0.0,5484.0
0,15,3,457.0,132.7875900000005,2.0565,6855.0
0,15,0,457.99,132.7875900000005,0.0,6869.85
0,14,-1,458.0,590.1005900000005,0.687,6412.0
0,15,1,457.99,131.42360500000046,0.686985,6869.85
0,14,-1,458.0,588.7366050000004,0.687,6412.0
0,13,-1,457.0,1045.0511050000005,0.6855,5941.0
0,12,-1,456.75,1501.1159800000005,0.6851250000000001,5481.0
0,15,3,456.5,129.5617300000005,2.0542499999999997,6847.5
0,15,0,457.0,129.5617300000005,0.0,6855.0
0,14,-1,457.49,586.3654950000005,0.6862349999999999,6404.860000000001
0,14,0,0,586.3654950000005,0.0,6398.0
0,14,0,0,586.3654950000005,0.0,6398.0
0,15,1,457.0,128.67999500000047,0.6855,6855.0
0,15,0,457.5,128.67999500000047,0.0,6862.5
0,14,-1,457.99,585.9830100000004,0.686985,6411.860000000001
0,14,0,0,585.9830100000004,0.0,6398.0
0,15,1,457.0,128.2975100000004,0.6855,6855.0
0,15,0,457.5,128.2975100000004,0.0,6862.5
0,15,0,0,128.2975100000004,0.0,6870.0
0,15,0,458.0,128.2975100000004,0.0,6870.0
0,15,0,459.0,128.2975100000004,0.0,6885.0
0,14,-1,460.0,587.6075100000003,0.6900000000000001,6440.0
0,15,1,459.45,127.46833500000028,0.6891749999999999,6891.75
0,14,-1,460.0,586.7783350000002,0.6900000000000001,6440.0
0,13,-1,459.99,1046.0783500000002,0.689985,5979.87
0,12,-1,458.75,1504.1402250000003,0.688125,5505.0
0,12,0,0,1504.1402250000003,0.0,5496.0
0,12,0,0,1504.1402250000003,0.0,5496.0
0,11,-1,458.0,1961.4532250000004,0.687,5038.0
0,10,-1,457.01,2417.7777100000003,0.6855149999999999,4570.1
0,9,-1,457.0,2874.0922100000003,0.6855,4113.0
0,15,6,456.22,132.6662300000001,4.105980000000001,6843.3
0,14,-1,456.9,588.8808800000002,0.68535,6396.599999999999
0,14,0,0,588.8808800000002,0.0,6384.0
0,15,1,456.0,132.19688000000016,0.6839999999999999,6840.0
0,14,-1,456.99,588.5013950000002,0.685485,6397.860000000001
0,14,0,0,588.5013950000002,0.0,6384.0
0,14,0,0,588.5013950000002,0.0,6384.0
0,13,-1,456.0,1043.8173950000003,0.6839999999999999,5928.0
0,13,0,0,1043.8173950000003,0.0,5927.87
0,15,2,455.99,130.46942500000023,1.36797,6839.85
0,14,-1,456.25,586.0350500000002,0.6843750000000001,6387.5
0,13,-1,455.33,1040.6820550000002,0.6829949999999999,5919.29
0,12,-1,455.02,1495.0195250000002,0.68253,5460.24
0,15,3,455.0,127.97202500000016,2.0475,6825.0
0,14,-1,456.0,583.2880250000002,0.6839999999999999,6384.0
0,13,-1,455.2,1037.805225,0.6828000000000001,5917.599999999999
0,13,0,0,1037.805225,0.0,5915.0
0,12,-1,455.0,1492.1227250000002,0.6825,5460.0
0,11,-1,454.25,1945.6913500000003,0.6813750000000001,4996.75
0,10,-1,454.21,2399.2200350000003,0.6813149999999999,4542.099999999999
0,10,0,0,2399.2200350000003,0.0,4540.1
0,15,5,454.01,125.7649600000001,3.405075,6810.15
0,15,0,454.95,125.7649600000001,0.0,6824.25
0,15,0,455.9,125.7649600000001,0.0,6838.5
0,14,-1,455.95,581.0310350000001,0.683925,6383.3
0,15,1,455.9,124.4471850000001,0.68385,6838.5
0,15,0,455.95,124.4471850000001,0.0,6839.25
0,15,0,0,124.4471850000001,0.0,6840.0
0,15,0,0,124.4471850000001,0.0,6840.0
0,15,0,456.0,124.4471850000001,0.0,6840.0
0,14,-1,456.44,580.202525,0.6846599999999999,6390.16
0,13,-1,456.1,1035.618375,0.68415,5929.3
0,15,2,456.0,122.25037500000002,1.3679999999999999,6840.0
0,14,-1,456.5,578.0656250000001,0.68475,6391.0
0,15,1,456.0,121.38162500000007,0.6839999999999999,6840.0
0,15,0,457.6,121.38162500000007,0.0,6864.0
0,14,-1,457.74,578.4350150000001,0.68661,6408.360000000001
0,15,1,457.6,120.1486150000001,0.6864,6864.0
0,15,0,457.75,120.1486150000001,0.0,6866.25
0,15,0,458.0,120.1486150000001,0.0,6870.0
0,15,0,458.25,120.1486150000001,0.0,6873.75
0,15,0,458.5,120.1486150000001,0.0,6877.5
0,15,0,0,120.1486150000001,0.0,6885.0
0,15,0,459.0,120.1486150000001,0.0,6885.0
0,14,-1,459.5,578.959365,0.68925,6433.0
0,15,1,459.49,118.78013000000004,0.689235,6892.35
0,15,0,459.75,118.78013000000004,0.0,6896.25
0,15,0,459.9,118.78013000000004,0.0,6898.5
0,15,0,460.0,118.78013000000004,0.0,6900.0
0,15,0,0,118.78013000000004,0.0,6903.75
0,15,0,0,118.78013000000004,0.0,6903.75
0,15,0,0,118.78013000000004,0.0,6903.75
0,15,0,0,118.78013000000004,0.0,6903.75
0,15,0,460.25,118.78013000000004,0.0,6903.75
0,15,0,0,118.78013000000004,0.0,6907.200000000001
0,15,0,460.48,118.78013000000004,0.0,6907.200000000001
0,15,0,460.5,118.78013000000004,0.0,6907.5
0,15,0,460.75,118.78013000000004,0.0,6911.25
0,15,0,460.98,118.78013000000004,0.0,6914.700000000001
0,15,0,460.99,118.78013000000004,0.0,6914.85
0,15,0,0,118.78013000000004,0.0,6915.0
0,15,0,461.0,118.78013000000004,0.0,6915.0
0,15,0,0,118.78013000000004,0.0,6918.75
0,14,-1,461.25,579.3382550000001,0.691875,6457.5
0,15,1,461.0,117.64675500000011,0.6914999999999999,6915.0
0,14,-1,461.45,578.4045800000001,0.692175,6460.3
0,14,0,0,578.4045800000001,0.0,6454.0
0,13,-1,461.0,1038.7130800000002,0.6914999999999999,5993.0
0,15,2,459.1,119.13578000000017,1.3773,6886.5
0,14,-1,459.89,578.3359450000002,0.689835,6438.46
0,15,1,459.02,118.62741500000017,0.68853,6885.299999999999
0,15,0,460.0,118.62741500000017,0.0,6900.0
0,14,-1,460.05,577.9873400000002,0.690075,6440.7
0,13,-1,459.1,1036.3986900000002,0.68865,5968.3
0,13,0,0,1036.3986900000002,0.0,5967.0
0,13,0,0,1036.3986900000002,0.0,5967.0
0,13,0,0,1036.3986900000002,0.0,5967.0
0,13,0,0,1036.3986900000002,0.0,5967.0
0,12,-1,459.0,1494.7101900000002,0.6885,5508.0
0,15,3,458.56,116.96667000000018,2.06352,6878.4
0,14,-1,459.0,575.2781700000002,0.6885,6426.0
0,13,-1,458.5,1033.09042,0.68775,5960.5
0,12,-1,458.26,1490.66303,0.68739,5499.12
0,11,-1,458.1,1948.07588,0.68715,5039.1
0,10,-1,458.02,2405.40885,0.6870299999999999,4580.2
0,9,-1,458.01,2862.731835,0.6870149999999999,4122.09
0,9,0,0,2862.731835,0.0,4122.0
0,9,0,0,2862.731835,0.0,4122.0
0,9,0,0,2862.731835,0.0,4122.0
0,9,0,0,2862.731835,0.0,4122.0
0,9,0,458.0,2862.731835,0.0,4122.0
0,9,0,457.6,2862.731835,0.0,4118.400000000001
0,9,0,457.55,2862.731835,0.0,4117.95
0,9,0,456.25,2862.731835,0.0,4106.25
0,15,6,456.2,121.42603500000023,4.1058,6843.0
0,15,0,457.0,121.42603500000023,0.0,6855.0
0,14,-1,457.5,578.2397850000002,0.68625,6405.0
0,15,1,457.0,120.5542850000002,0.6855,6855.0
0,14,-1,457.7,577.5677350000002,0.68655,6407.8
0,15,1,457.44,119.4415750000002,0.68616,6861.6
0,14,-1,457.48,576.2353550000001,0.68622,6404.72
0,14,0,0,576.2353550000001,0.0,6398.0
0,14,0,0,576.2353550000001,0.0,6398.0
0,14,0,0,576.2353550000001,0.0,6398.0
0,14,0,0,576.2353550000001,0.0,6398.0
0,14,0,0,576.2353550000001,0.0,6398.0
0,15,1,457.0,118.54985500000014,0.6855,6855.0
0,15,0,457.79,118.54985500000014,0.0,6866.85
0,15,0,0,118.54985500000014,0.0,6870.0
0,15,0,0,118.54985500000014,0.0,6870.0
0,15,0,458.0,118.54985500000014,0.0,6870.0
0,14,-1,458.49,576.3521200000001,0.687735,6418.860000000001
0,14,0,0,576.3521200000001,0.0,6412.0
0,15,1,458.0,117.66512000000013,0.687,6870.0
0,15,0,458.97,117.66512000000013,0.0,6884.55
0,15,0,0,117.66512000000013,0.0,6885.0
0,15,0,0,117.66512000000013,0.0,6885.0
0,14,-1,459.0,575.9766200000001,0.6885,6426.0
0,13,-1,458.01,1033.2996050000002,0.6870149999999999,5954.13
0,15,2,457.5,116.92710500000015,1.3725,6862.5
0,14,-1,458.5,574.7393550000002,0.68775,6419.0
0,13,-1,458.06,1032.1122650000002,0.6870900000000001,5954.78
0,12,-1,458.0,1489.4252650000003,0.687,5496.0
0,15,3,456.0,119.3732650000003,2.052,6840.0
0,15,0,456.03,119.3732650000003,0.0,6840.45
0,14,-1,457.0,575.6877650000002,0.6855,6398.0
0,13,-1,456.07,1031.0736600000002,0.684105,5928.91
0,15,2,456.06,117.58548000000025,1.36818,6840.9
0,15,0,456.99,117.58548000000025,0.0,6854.85
0,14,-1,457.0,573.8999800000001,0.6855,6398.0
0,13,-1,456.05,1029.2659050000002,0.684075,5928.650000000001
0,12,-1,455.35,1483.93288,0.683025,5464.200000000001
0,11,-1,455.2,1938.45008,0.6828000000000001,5007.2
0,11,0,0,1938.45008,0.0,5005.0
0,11,0,0,1938.45008,0.0,5005.0
0,11,0,0,1938.45008,0.0,5005.0
0,15,4,455.0,115.72008000000007,2.73,6825.0
0,14,-1,455.3,570.3371300000001,0.6829500000000001,6374.2
0,15,1,455.16,114.4943900000001,0.68274,6827.400000000001
0,15,0,0,114.4943900000001,0.0,6840.0
0,15,0,456.0,114.4943900000001,0.0,6840.0
0,14,-1,456.01,569.820375,0.684015,6384.139999999999
0,13,-1,456.0,1025.136375,0.6839999999999999,5928.0
0,15,2,455.4,112.97017500000008,1.3661999999999999,6831.0
0,14,-1,456.0,568.2861750000001,0.6839999999999999,6384.0
0,15,1,454.49,113.11444000000006,0.6817350000000001,6817.35
0,14,-1,454.5,566.9326900000001,0.68175,6363.0
0,14,0,0,566.9326900000001,0.0,6356.0
